"","pcap","experiment","pkts_processed","total_baseline_alerts","total_experiment_alerts","avg_num_rules_compared_to","avg_num_contents_compared_to","avg_num_pcre_compared_to","pkts_fowarded_percent","pkts_fowarded_absolute","alerts_true_positive_percent","alerts_true_positive_absolute","alerts_false_positive_percent","alerts_false_positive_absolute","nids_processing_time"
"105","BrowserHijacking","packet_sampling_50_5",55957,3,3,0,0,0,"59.94",33542,"100.00",3,"0.00",0,15.5247910022736
"106","BrowserHijacking","rule_based_eRBF",55957,3,3,0,0,0,"10.86",6078,"100.00",3,"0.00",0,52.7130210399628
"107","BrowserHijacking","rule_based_fast_pattern",55957,3,2,0,0,0,"32.78",18341,"66.67",2,"0.00",0,27.5549492835999
"108","BrowserHijacking","rule_based_header_only",55957,3,2,0,0,0,"64.15",35895,"66.67",2,"0.00",0,39.040374994278
"109","CommandInjection","packet_sampling_10_10",51731,4,4,0,0,0,"47.96",24809,"75.00",3,"25.00",1,16.4135212898254
"110","CommandInjection","packet_sampling_10_25",51731,4,4,0,0,0,"43.95",22738,"100.00",4,"0.00",0,16.1298072338104
"111","CommandInjection","packet_sampling_10_5",51731,4,4,0,0,0,"55.42",28671,"75.00",3,"25.00",1,16.0735278129578
"112","CommandInjection","packet_sampling_10_50",51731,4,4,0,0,0,"42.55",22011,"75.00",3,"25.00",1,15.6822056770325
"113","CommandInjection","packet_sampling_25_10",51731,4,4,0,0,0,"61.92",32033,"75.00",3,"25.00",1,16.3045253753662
"114","CommandInjection","packet_sampling_25_25",51731,4,4,0,0,0,"61.37",31747,"100.00",4,"0.00",0,15.9643614292145
"115","CommandInjection","packet_sampling_25_5",51731,4,4,0,0,0,"63.66",32930,"75.00",3,"25.00",1,16.5723428726196
"116","CommandInjection","packet_sampling_25_50",51731,4,4,0,0,0,"60.91",31510,"75.00",3,"25.00",1,17.0588896274567
"117","CommandInjection","packet_sampling_5_10",51731,4,4,0,0,0,"38.04",19676,"100.00",4,"0.00",0,30.6238813400269
"118","CommandInjection","packet_sampling_5_25",51731,4,4,0,0,0,"32.17",16644,"75.00",3,"25.00",1,28.9942390918732
"119","CommandInjection","packet_sampling_5_5",51731,4,4,0,0,0,"48.37",25021,"100.00",4,"0.00",0,50.5552778244019
"120","CommandInjection","packet_sampling_5_50",51731,4,4,0,0,0,"29.81",15421,"100.00",4,"0.00",0,16.5970406532288
"121","CommandInjection","packet_sampling_50_10",51731,4,4,0,0,0,"69.51",35957,"100.00",4,"0.00",0,16.4813613891602
"122","CommandInjection","packet_sampling_50_25",51731,4,4,0,0,0,"69.45",35929,"75.00",3,"25.00",1,16.1035315990448
"123","CommandInjection","packet_sampling_50_5",51731,4,4,0,0,0,"69.95",36185,"75.00",3,"25.00",1,16.3630840778351
"124","CommandInjection","rule_based_eRBF",51731,4,4,0,0,0,"12.27",6346,"75.00",3,"25.00",1,69.4860866069794
"125","CommandInjection","rule_based_fast_pattern",51731,4,0,0,0,0,"25.70",13296,"0.00",0,"0",0,26.8928804397583
"126","CommandInjection","rule_based_header_only",51731,4,0,0,0,0,"71.57",37026,"0.00",0,"0",0,37.0873727798462
"127","DDoS-SlowLoris","packet_sampling_10_10",2303492,16,16,0,0,0,"70.80",1630856,"100.00",16,"0.00",0,16.6085155010223
"128","DDoS-SlowLoris","packet_sampling_10_25",2303492,16,16,0,0,0,"59.65",1373980,"100.00",16,"0.00",0,16.3431046009064
"129","DDoS-SlowLoris","packet_sampling_10_5",2303492,16,16,0,0,0,"72.91",1679429,"100.00",16,"0.00",0,16.4576754570007
"130","DDoS-SlowLoris","packet_sampling_10_50",2303492,16,16,0,0,0,"56.71",1306391,"100.00",16,"0.00",0,16.040985584259
"131","DDoS-SlowLoris","packet_sampling_25_10",2303492,16,16,0,0,0,"73.83",1700677,"100.00",16,"0.00",0,16.5353209972382
"132","DDoS-SlowLoris","packet_sampling_25_25",2303492,16,16,0,0,0,"68.00",1566474,"100.00",16,"0.00",0,16.2673285007477
"133","DDoS-SlowLoris","packet_sampling_25_5",2303492,16,16,0,0,0,"75.56",1740508,"100.00",16,"0.00",0,16.6084892749786
"134","DDoS-SlowLoris","packet_sampling_25_50",2303492,16,16,0,0,0,"66.97",1542628,"100.00",16,"0.00",0,16.2621295452118
"135","DDoS-SlowLoris","packet_sampling_5_10",2303492,16,16,0,0,0,"58.90",1356735,"100.00",16,"0.00",0,16.5630798339844
"136","DDoS-SlowLoris","packet_sampling_5_25",2303492,16,16,0,0,0,"39.57",911545,"100.00",16,"0.00",0,15.9888441562653
"137","DDoS-SlowLoris","packet_sampling_5_5",2303492,16,16,0,0,0,"61.85",1424797,"100.00",16,"0.00",0,29.3090670108795
"138","DDoS-SlowLoris","packet_sampling_5_50",2303492,16,16,0,0,0,"35.93",827661,"100.00",16,"0.00",0,15.6616735458374
"139","DDoS-SlowLoris","packet_sampling_50_10",2303492,16,16,0,0,0,"75.64",1742262,"100.00",16,"0.00",0,16.7025992870331
"140","DDoS-SlowLoris","packet_sampling_50_25",2303492,16,16,0,0,0,"73.51",1693240,"100.00",16,"0.00",0,16.456102848053
"141","DDoS-SlowLoris","packet_sampling_50_5",2303492,16,16,0,0,0,"77.02",1774111,"100.00",16,"0.00",0,16.5011284351349
"142","DDoS-SlowLoris","rule_based_eRBF",2303492,16,17,0,0,0,"21.61",497780,"100.00",16,"5.88",1,26.949366569519
"143","DDoS-SlowLoris","rule_based_fast_pattern",2303492,16,12,0,0,0,"20.27",467013,"75.00",12,"0.00",0,16.2154531478882
"144","DDoS-SlowLoris","rule_based_header_only",2303492,16,16,0,0,0,"44.82",1032465,"100.00",16,"0.00",0,56.6779983043671
"145","DictionaryBruteForce","packet_sampling_10_10",124549,12,12,0,0,0,"49.26",61352,"100.00",12,"0.00",0,15.3162026405334
"146","DictionaryBruteForce","packet_sampling_10_25",124549,12,12,0,0,0,"42.63",53099,"100.00",12,"0.00",0,15.4502491950989
"147","DictionaryBruteForce","packet_sampling_10_5",124549,12,12,0,0,0,"56.71",70633,"100.00",12,"0.00",0,15.4043908119202
"148","DictionaryBruteForce","packet_sampling_10_50",124549,12,12,0,0,0,"36.38",45309,"100.00",12,"0.00",0,15.3998522758484
"149","DictionaryBruteForce","packet_sampling_25_10",124549,12,12,0,0,0,"69.28",86282,"100.00",12,"0.00",0,15.4454209804535
"150","DictionaryBruteForce","packet_sampling_25_25",124549,12,12,0,0,0,"60.30",75103,"100.00",12,"0.00",0,15.1589941978455
"151","DictionaryBruteForce","packet_sampling_25_5",124549,12,12,0,0,0,"75.84",94463,"100.00",12,"0.00",0,15.2374079227448
"152","DictionaryBruteForce","packet_sampling_25_50",124549,12,12,0,0,0,"54.64",68050,"100.00",12,"0.00",0,15.0746757984161
"153","DictionaryBruteForce","packet_sampling_5_10",124549,12,12,0,0,0,"37.18",46308,"100.00",12,"0.00",0,30.1229228973389
"154","DictionaryBruteForce","packet_sampling_5_25",124549,12,12,0,0,0,"31.48",39206,"100.00",12,"0.00",0,16.006679058075
"155","DictionaryBruteForce","packet_sampling_5_5",124549,12,12,0,0,0,"45.44",56592,"100.00",12,"0.00",0,53.771612405777
"156","DictionaryBruteForce","packet_sampling_5_50",124549,12,12,0,0,0,"25.31",31521,"100.00",12,"0.00",0,16.1397769451141
"157","DictionaryBruteForce","packet_sampling_50_10",124549,12,12,0,0,0,"76.20",94901,"100.00",12,"0.00",0,15.2327890396118
"158","DictionaryBruteForce","packet_sampling_50_25",124549,12,12,0,0,0,"67.90",84570,"100.00",12,"0.00",0,14.8899924755096
"159","DictionaryBruteForce","packet_sampling_50_5",124549,12,12,0,0,0,"82.34",102556,"100.00",12,"0.00",0,15.1312549114227
"160","DictionaryBruteForce","rule_based_eRBF",124549,12,12,0,0,0,"14.36",17889,"100.00",12,"0.00",0,53.842878818512
"161","DictionaryBruteForce","rule_based_fast_pattern",124549,12,12,0,0,0,"24.64",30683,"100.00",12,"0.00",0,27.3187897205353
"162","DictionaryBruteForce","rule_based_header_only",124549,12,12,0,0,0,"59.15",73669,"100.00",12,"0.00",0,78.9145984649658
"163","DNS_Spoofing","packet_sampling_10_10",1732495,156,154,0,0,0,"28.99",502184,"98.72",154,"0.00",0,14.9619247913361
"164","DNS_Spoofing","packet_sampling_10_25",1732495,156,155,0,0,0,"25.02",433545,"99.36",155,"0.00",0,14.9258639812469
"165","DNS_Spoofing","packet_sampling_10_5",1732495,156,155,0,0,0,"33.47",579847,"99.36",155,"0.00",0,15.1202976703644
"166","DNS_Spoofing","packet_sampling_10_50",1732495,156,155,0,0,0,"22.56",390913,"99.36",155,"0.00",0,14.9230034351349
"167","DNS_Spoofing","packet_sampling_25_10",1732495,156,154,0,0,0,"38.34",664207,"98.72",154,"0.00",0,15.1646893024445
"168","DNS_Spoofing","packet_sampling_25_25",1732495,156,155,0,0,0,"33.79",585359,"99.36",155,"0.00",0,15.2685520648956
"169","DNS_Spoofing","packet_sampling_25_5",1732495,156,155,0,0,0,"41.46",718345,"99.36",155,"0.00",0,15.1107842922211
"170","DNS_Spoofing","packet_sampling_25_50",1732495,156,155,0,0,0,"32.86",569262,"99.36",155,"0.00",0,15.0623660087585
"171","DNS_Spoofing","packet_sampling_5_10",1732495,156,155,0,0,0,"22.27",385774,"99.36",155,"0.00",0,15.1290047168732
"172","DNS_Spoofing","packet_sampling_5_25",1732495,156,155,0,0,0,"18.55",321377,"99.36",155,"0.00",0,14.8526518344879
"173","DNS_Spoofing","packet_sampling_5_5",1732495,156,155,0,0,0,"28.15",487660,"99.36",155,"0.00",0,28.1418282985687
"174","DNS_Spoofing","packet_sampling_5_50",1732495,156,154,0,0,0,"15.16",262633,"98.72",154,"0.00",0,14.741738319397
"175","DNS_Spoofing","packet_sampling_50_10",1732495,156,155,0,0,0,"44.44",769839,"99.36",155,"0.00",0,15.3762090206146
"176","DNS_Spoofing","packet_sampling_50_25",1732495,156,155,0,0,0,"40.89",708413,"99.36",155,"0.00",0,15.2267205715179
"177","DNS_Spoofing","packet_sampling_50_5",1732495,156,155,0,0,0,"46.01",797145,"99.36",155,"0.00",0,15.4575037956238
"178","DNS_Spoofing","rule_based_eRBF",1732495,156,155,0,0,0,"7.43",128728,"99.36",155,"0.00",0,29.4326639175415
"179","DNS_Spoofing","rule_based_fast_pattern",1732495,156,92,0,0,0,"25.10",434777,"58.97",92,"0.00",0,16.0394308567047
"180","DNS_Spoofing","rule_based_header_only",1732495,156,147,0,0,0,"70.09",1214341,"94.23",147,"0.00",0,57.7879025936127
